count,mean,std,min,25%,50%,75%,max,model_index,nckts_FD_0.0,nckts_robust,nckts_FD_0.5,nckts_plastic_0.5,nckts_FD_1.0,nckts_plastic_1.0
313062753.0,54.56991195678711,28.545881271362305,0.6203680038452148,31.174903869628903,52.8887939453125,76.35832214355469,167.9999237060547,1157,284972364,137732140,6823674,3684630,21266715,12518749
195456106.0,54.662742614746094,28.45562744140625,0.679422914981842,31.349623203277588,53.01187515258789,76.38169860839844,167.99993896484375,1158,178631705,86328549,4061565,2216363,12762836,7296649
351562386.0,54.64303588867188,28.53566169738769,0.4680876135826111,31.25482177734375,52.97501182556152,76.40547180175781,167.996826171875,1159,330441454,159691380,719516,324946,20401416,12182573
244083465.0,55.006927490234375,28.4115047454834,0.679422914981842,31.77460479736328,53.37443923950195,76.66940307617188,167.99993896484375,1160,229873321,111939509,2036420,1030478,12173724,7169634
46701280.0,55.37018585205078,28.45945930480957,1.2983996868133545,32.05782222747803,53.8927001953125,77.06900024414062,165.5277099609375,1161,40136624,20032287,751716,339666,5812940,3408777
26379216.0,55.561744689941406,28.234355926513672,1.2983242273330688,32.56724452972412,54.09194564819336,76.88858413696289,165.49371337890625,1162,21593763,10942631,157368,68661,4628085,2698623
17003196.0,56.50871658325195,28.305871963500977,1.8072751760482788,33.57870006561279,55.03731918334961,77.90754699707031,166.80198669433594,1163,13916405,7038055,1221944,558083,1864847,1028743
96931926.0,55.09578704833984,28.60775375366211,1.0714598894119265,31.62635850906372,53.66529083251953,76.95011138916016,166.583984375,1164,79883855,39859259,1400043,614222,15648028,9121643
90041490.0,55.05195236206055,28.56453514099121,0.6758795380592346,31.659193992614743,53.617095947265625,76.86297607421875,166.5836639404297,1165,66231408,33641079,811672,312562,22998410,13378640
30580110.0,55.70902633666992,28.563587188720703,1.1716207265853882,32.4344596862793,54.39836120605469,77.31744384765625,166.4024658203125,1166,19035031,9836692,1993065,880683,9552014,5370944
80030226.0,55.18577575683594,28.57212448120117,1.2283474206924438,31.82224941253662,53.73882675170898,77.0744400024414,166.80198669433594,1167,70150411,34386498,3030016,1296294,6849799,3958544
105074256.0,55.10573196411133,28.58673095703125,0.3520956933498382,31.70705938339233,53.66545867919922,76.95914459228516,166.79898071289062,1168,82571923,41263085,2459136,984393,20043197,11648468
49396830.0,55.672698974609375,28.425878524780277,1.474226951599121,32.46828556060791,54.47653198242188,77.31886100769043,166.80198669433594,1169,30241458,15377329,6910200,3077445,12245172,6969803
51689028.0,55.68136215209961,28.56024169921875,1.2141934633255005,32.3125,54.30459022521973,77.46829223632812,167.9910125732422,1170,50339987,24955725,110374,42665,1238667,732541
32060028.0,56.26787185668945,28.279193878173828,1.13196063041687,33.30830669403076,55.05852127075195,77.7397689819336,167.98789978027344,1171,31940133,16045728,0,0,119895,60681
25916400.0,56.47138977050781,28.30653190612793,1.2983968257904053,33.522090911865234,55.17535591125488,77.9479751586914,167.9910125732422,1172,24831316,12439367,1085084,469748,0,0
107040396.0,55.28519821166992,28.568050384521484,0.7713897824287415,31.91188621520996,53.90654373168945,77.06709480285645,166.3754119873047,1173,103385480,50905302,0,0,3654916,2177813
109660645.0,55.41588592529297,28.568092346191406,0.6504435539245605,32.095672607421875,54.089237213134766,77.18475341796875,166.3754119873047,1174,107096834,52889942,0,0,2563811,1569223
39778740.0,55.85769271850586,28.73044776916504,1.1310652494430542,32.374396324157715,54.54989242553711,77.73844337463379,166.3754119873047,1175,37956789,18808208,1176120,478630,645831,398977
104162961.0,55.21312713623047,28.527538299560547,1.1229865550994873,31.90597343444824,53.77286529541016,77.0055160522461,167.9910125732422,1176,98617732,47958569,2780316,1100776,2764913,1592405
160034995.0,55.11907577514648,28.664207458496094,0.6326277256011963,31.625717163085938,53.6530876159668,76.99371337890625,167.98789978027344,1177,150336157,73387763,2392368,1022015,7306470,4200056
79272936.0,55.65817642211914,28.66499328613281,1.1833937168121338,32.18178939819336,54.34811210632324,77.56999206542969,166.7899932861328,1178,63072891,31251368,8988782,4110982,7211263,4155922
27814611.0,55.50143051147461,28.362749099731445,1.2142090797424316,32.24629211425781,54.01251983642578,77.20427322387695,168.00291442871094,1179,26343396,12867041,1240947,562473,230268,130019
27169506.0,56.10819625854492,28.07278251647949,1.2983242273330688,33.23587131500244,54.95199012756348,77.46781921386719,167.9998016357422,1180,26651135,13317865,518371,220546,0,0
22301181.0,56.57491683959961,28.20707130432129,1.2983996868133545,33.631927490234375,55.33649444580078,77.94507598876953,168.00291442871094,1181,20411813,10216322,1889368,829981,0,0
57357405.0,55.56230163574219,28.529603958129883,1.033301830291748,32.23663711547852,54.13338470458984,77.2985610961914,166.31219482421875,1182,54389018,26502208,2679739,1101579,288648,159285
79726878.0,55.60910034179688,28.47443389892578,0.756307065486908,32.349388122558594,54.231971740722656,77.32256889343262,166.31219482421875,1183,77077116,37798129,2296775,935384,352987,210956
38381941.0,55.95107269287109,28.586894989013672,1.2050293684005735,32.58649826049805,54.56212615966797,77.70592498779297,166.31219482421875,1184,34192710,16777375,3822991,1665993,366240,237049
60110130.0,55.534481048583984,28.55551528930664,1.060176968574524,32.18178939819336,54.075984954833984,77.32994079589844,168.00291442871094,1185,54967186,26716394,3311680,1311992,1831264,1017270
115299705.0,55.42933654785156,28.63562774658203,1.1066875457763672,31.943649291992188,54.03248977661133,77.3133544921875,167.9998016357422,1186,108827946,53229664,3333726,1338446,3138033,1770770
60802878.0,55.944557189941406,28.674161911010746,1.2796235084533691,32.44533920288086,54.65527153015137,77.9255599975586,166.3242645263672,1187,51510724,25451490,6038076,2587629,3254078,1889423
65855026.0,54.91329193115234,28.75306701660156,1.060176968574524,31.22343063354492,53.3381233215332,76.84235191345215,165.3001251220703,1188,59749035,29113193,1125378,570088,4980613,2823667
23171028.0,55.21213912963867,28.56336784362793,1.1066875457763672,31.66620779037476,53.84909057617188,77.09111785888672,165.2469940185547,1189,22526676,11057038,0,0,644352,372915
27368901.0,55.6303825378418,28.127849578857425,1.2796235084533691,32.65248489379883,54.35986709594727,76.98310852050781,164.9391632080078,1190,25704256,12734273,609365,291690,1055280,577377
119127330.0,55.02630615234375,28.638935089111328,0.699999988079071,31.57440996170044,53.40093231201172,76.80827140808105,166.78997802734375,1191,104468101,50753312,4260390,2019937,10398839,5770319
46537128.0,55.09901809692383,28.474889755249023,0.9527380466461182,31.85747480392456,53.56682205200195,76.68667602539062,166.78697204589844,1192,43395325,20871799,2337563,1004172,804240,412420
52864903.0,55.27796936035156,28.154577255249023,1.3148785829544067,32.334869384765625,53.907901763916016,76.60001373291016,166.78997802734375,1193,49240307,24021911,3174080,1533718,450516,254030
54512461.0,55.6821517944336,28.313854217529297,0.7000771760940552,32.6614875793457,54.1448974609375,77.20743560791016,166.80198669433594,1194,48290788,23938430,1080090,533047,5141583,2814657
43613130.0,55.891258239746094,28.15324592590332,1.2266175746917725,33.078712463378906,54.45187377929688,77.18679809570312,166.79898071289062,1195,42219891,20870459,698364,315250,694875,343619
39930516.0,56.53889846801758,27.94315719604492,1.2983996868133545,33.99138259887695,55.29690933227539,77.65327644348145,166.80198669433594,1196,39106918,19711827,698676,296761,124922,64015
110848605.0,54.83213424682617,28.67222023010254,1.043848752975464,31.316482543945312,53.16499328613281,76.66455078125,167.9910125732422,1197,102078312,49578703,814074,404195,7956219,4615212
73344216.0,55.02999114990234,28.57249641418457,0.7466349601745605,31.63990020751953,53.4998779296875,76.76804542541504,167.98789978027344,1198,71656305,34799720,0,0,1687911,935199
55130250.0,55.61568069458008,28.32926750183105,1.1833937168121338,32.489827156066895,54.26598739624024,77.17850494384766,164.93594360351562,1199,50416169,25139283,873219,436715,3840862,2220218
219377931.0,54.88801956176758,28.626495361328125,0.6991347074508667,31.449193000793457,53.27574157714844,76.67687225341797,167.99099731445312,1200,196395620,95750104,4356220,2236196,18626091,10696188
223714128.0,54.8838005065918,28.619483947753903,0.2667877674102783,31.47679901123047,53.28436088562012,76.67009735107422,167.98788452148438,1201,217348601,105282585,229328,107873,6136199,3638734
146984085.0,55.15946960449219,28.521045684814453,0.7713897824287415,31.86273002624512,53.63084411621094,76.87028503417969,167.99099731445312,1202,142461130,69558942,1586626,827772,2936329,1787405
101795046.0,55.55851364135742,28.389955520629883,0.9510846734046936,32.49209976196289,54.06344985961914,77.14385795593262,167.9910125732422,1203,91183389,45308535,1335609,735840,9276048,5211257
169491666.0,55.35289001464844,28.45562744140625,0.5084517598152161,32.160888671875,53.87026977539063,76.96260643005371,167.98789978027344,1204,164858715,80998040,0,0,4632951,2791442
114481146.0,55.9093017578125,28.328693389892575,0.9669257402420044,32.860676765441895,54.5533332824707,77.4248275756836,167.9910125732422,1205,111153127,55506704,238544,140542,3089475,1847290
85027320.0,54.8317985534668,28.566490173339844,1.060176968574524,31.337446212768555,53.27290725708008,76.57230377197266,168.00291442871094,1206,74966922,36546984,1271712,635382,8788686,4974185
71096850.0,55.01784896850586,28.46056365966797,1.183453917503357,31.681108474731445,53.5210018157959,76.62755584716797,167.9998016357422,1207,64851003,31979886,0,0,6245847,3743584
52659453.0,55.96212387084961,28.32787704467773,1.2796235084533691,32.802860260009766,54.725868225097656,77.53912353515625,166.21044921875,1208,46628994,23632531,858672,442510,5171787,2966394
201191770.0,54.99080276489258,28.60095977783203,0.699999988079071,31.540674209594727,53.4204158782959,76.77376556396484,168.00289916992188,1209,168354098,82629368,4941540,2505887,27896132,15607592
255888753.0,55.04058074951172,28.63060188293457,0.3248548507690429,31.602519989013672,53.48785400390625,76.83367156982422,167.99978637695312,1210,237341838,116491042,261300,165085,18285615,10858215
178198881.0,55.4291877746582,28.51276016235352,0.9457593560218812,32.154266357421875,53.96299362182617,77.14000701904297,168.00289916992188,1211,162437466,80441759,3260715,1635599,12500700,7261349
97615378.0,55.62190628051758,28.434478759765625,1.114022731781006,32.47247314453125,54.14121627807617,77.27132415771484,168.00291442871094,1212,87157853,43299700,1345686,675832,9111839,5071254
192285855.0,55.53792572021485,28.503725051879883,0.509105920791626,32.276363372802734,54.09477615356445,77.23145294189453,167.9998016357422,1213,181807717,90080289,0,0,10478138,6077905
131600976.0,56.02447128295898,28.40118789672852,1.114022731781006,32.883273124694824,54.6788444519043,77.6465072631836,168.00291442871094,1214,125417785,62864537,902595,423679,5280596,3084688
70715778.0,54.83567428588867,28.587745666503903,1.4155840873718262,31.284419059753414,53.30299377441406,76.7246150970459,166.59005737304688,1215,57314694,27870219,4409188,1943344,8991896,5211279
69107646.0,54.7391357421875,28.64362525939941,1.2335689067840576,31.03499412536621,53.16159057617188,76.68364715576172,167.3571319580078,1216,48911867,24222915,6724645,3183782,13471134,7981484
32332861.0,55.59537124633789,28.683141708374023,1.569920778274536,32.184593200683594,54.053016662597656,77.46041870117188,167.3571319580078,1217,17388034,8752183,5877522,2695962,9067305,5129051
73344216.0,54.60932159423828,28.66073608398437,1.0895029306411743,30.94557762145996,53.04315185546875,76.5110855102539,166.7935028076172,1218,63327115,30769962,1797920,808047,8219181,4813975
74048365.0,54.54309844970703,28.655563354492188,1.0890804529190063,30.892269134521484,52.95940780639648,76.44072723388672,166.79049682617188,1219,53316246,26487150,2767452,1312424,17964667,10480494
26882778.0,55.438018798828125,28.62033462524414,1.0895029306411743,32.05453968048096,54.02714347839356,77.39591217041016,166.7935028076172,1220,14762578,7507280,4022676,1849511,8097524,4591930
118541503.0,54.819557189941406,28.72762489318848,1.214229941368103,31.122631072998047,53.22735595703125,76.78995895385742,167.3571319580078,1221,72252851,35725654,5908272,2678255,40380380,22224183
145206361.0,54.68858337402344,28.70482444763184,0.9422233700752258,31.017406463623047,53.07312774658203,76.60499572753906,167.3571319580078,1222,67397588,33716051,6295650,2940046,71513123,38869774
57282456.0,55.33200454711914,28.64341926574707,1.4720453023910522,31.838211059570312,53.79564094543457,77.26544952392578,167.3571319580078,1223,23742905,11950758,7760606,3575418,25778945,13963934
69178203.0,54.60708236694336,28.72863006591797,1.0438185930252075,30.93307876586914,52.92095947265625,76.68017578125,168.01779174804688,1224,67654411,32310066,1523792,743174,0,0
62994700.0,54.5973014831543,28.65945243835449,1.1384296417236328,31.00681495666504,52.92903327941895,76.53205871582031,167.82901000976562,1225,61684074,29488690,1310626,650790,0,0
39645060.0,54.51011657714844,28.732566833496094,1.455915093421936,30.978591442108154,52.5662956237793,76.41017150878906,167.8319854736328,1226,35976684,16940740,3668376,1800039,0,0
76069945.0,54.62589263916016,28.789987564086918,0.8982672691345215,30.85097885131836,53.02804946899414,76.70906829833984,168.0177764892578,1227,76069945,36462474,0,0,0,0
77931370.0,54.67969131469727,28.805011749267575,0.7647550702095032,30.923519134521484,53.10778045654297,76.77902030944824,168.01467895507812,1228,77931370,37430072,0,0,0,0
29641150.0,55.12968063354492,28.93781280517578,1.2442978620529177,31.290843963623047,53.60716247558594,77.45110321044922,166.78150939941406,1229,26929050,12974059,2712100,1280462,0,0
130403175.0,54.789161682128906,28.71285629272461,1.1239372491836548,31.164182662963867,53.212310791015625,76.76112365722656,168.01779174804688,1230,89806538,43924401,4872924,2081423,35723713,19628176
173361510.0,54.61165618896485,28.71559715270996,0.6857454776763916,31.010513305664062,52.9450569152832,76.55723571777344,168.01467895507812,1231,113358755,55071623,6300038,2795768,53702717,29302412
72054010.0,55.11650466918945,28.751365661621094,1.4413877725601196,31.5433201789856,53.50902557373047,77.15116119384766,167.8319854736328,1232,47297167,22929247,8115650,3682501,16641193,9065180
35376666.0,55.481727600097656,28.841567993164062,1.214229941368103,31.664194107055664,53.96686363220215,77.88997650146484,168.02969360351562,1233,30986839,14981035,4389827,2026550,0,0
58055700.0,54.96703338623047,28.6876220703125,1.1834752559661863,31.341516494750977,53.28777313232422,77.0517349243164,167.8319854736328,1234,53251240,25562982,4804460,2356120,0,0
